/Users/erwenchen/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(
Historical HTML scraper — 1 target(s)
  [113/151] 20240915 https://deliveroo.ae/menu/Abu%20Dhabi/abu-dhabi-gate-city/otoro-modern … 3 items
  [114/151] 20240810 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/jf-restaurant-and-cafe … 0 items
  [115/151] 20240914 https://deliveroo.ae/menu/Abu%20Dhabi/al-bandar/desert-lotus?geohash=t … 0 items
  [116/151] 20240917 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/aroy-dee-thai-restauran … 6 items
  [117/151] 20241010 https://deliveroo.ae/menu/Abu%20Dhabi/al-bahyah/papa-johns-raha?geohas … 0 items
  [118/151] 20241115 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/eggcellent-cafe … 11 items
  [119/151] 20241005 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/koshari-el-khedewy-abu … 3 items
  [120/151] 20241005 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/mcdonalds-al-bateen?da … 0 items
  [121/151] 20241115 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/nolus-khalidiyah … 0 items
  [122/151] 20250116 https://deliveroo.ae/menu/Abu%20Dhabi/al-bandar/antonia-trattoria … 13 items
  [123/151] 20250116 https://deliveroo.ae/menu/Abu%20Dhabi/al-bateen/rush-coffee-abs?day=to … 28 items
  [124/151] 20250320 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/al-farah-restaurant-ham … 54 items
  [125/151] 20250116 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/al-fujairah-restaurant? … 5 items
  [126/151] 20250213 https://deliveroo.ae/menu/Abu%20Dhabi/al-danah/bagel-and-co-abn?day=to … 0 items
